gn:id,gp:id_factual,gp:id_blackmad,reason
7126351,55831259,55832325,mismatch
7287271,20075410,20104375,mismatch
7286192,20075415,20102380,mismatch
4683680,55826672,55827072,mismatch
7287348,12685255,785712,mismatch
7285559,12685253,785710,mismatch
63344,1425866,1427749,mismatch
63365,1425863,1424897,mismatch
122209,2241165,2241794,mismatch
122698,2241164,2240997,mismatch
618701,834369,834368,mismatch
5162597,55835154,55834311,mismatch
2805419,708384,12623606,mismatch
6359874,12694916,22661101,mismatch
2930248,648011,12624032,mismatch
5105394,55836655,55836656,mismatch
4906057,55830375,55830132,mismatch
2657720,10352,20089704,mismatch
1120985,1935085,1935451,mismatch
716671,813351,55847902,mismatch
6548975,56556454,673158,mismatch
2515443,764630,764631,mismatch
3660356,369816,420038,mismatch
3400920,431395,431396,mismatch
3464342,431390,457144,mismatch
3075731,789429,12604392,mismatch
3055601,55848148,803213,mismatch
3056357,55848147,802379,mismatch
2743167,23416357,735710,mismatch
3394665,440805,449513,mismatch
2737086,29386916,744655,mismatch
8160959,28737566,28737567,mismatch
8160740,28737564,28737563,mismatch
4887084,55829882,55831925,mismatch
3058050,29400626,821754,mismatch
2142325,28588227,1099737,mismatch
3208053,15002623,12632579,mismatch
6362426,22661371,12695254,mismatch
2921525,652006,12635418,mismatch
261249,951260,951262,mismatch
142114,2254374,2218316,mismatch
5575904,55818909,55819675,mismatch
3114348,769438,769441,mismatch
1292313,1017903,56120922,mismatch
3473974,55944445,56067385,mismatch
418797,2231326,2254706,mismatch
2959296,12623925,633486,mismatch
2948934,12623926,638934,mismatch
2948861,12623927,638972,mismatch
7285810,20075487,20101705,mismatch
6184203,55998524,29373840,mismatch
3523365,55921089,133299,mismatch
5378407,55815227,55815428,mismatch
624467,829186,829185,mismatch
5336548,23491246,55815682,mismatch
4914756,55830820,55829845,mismatch
6360243,770935,12694995,mismatch
3312521,20072399,20072401,mismatch
1215736,2272379,56122376,mismatch
5387960,55813399,55813855,mismatch
1591527,1229284,1252550,mismatch
3123396,12691284,759481,mismatch
2963084,20071747,561463,mismatch
3800915,55916176,55917473,mismatch
3517517,55916175,55915626,mismatch
3106664,776750,15003469,mismatch
3460755,436033,443478,mismatch
6357710,761867,12688922,mismatch
2806072,12635118,708039,mismatch
5366158,55815961,55814691,mismatch
2156062,1104399,1102562,mismatch
1617704,1225813,1225418,mismatch
5368565,2442143,28747693,mismatch
5400713,55814614,55815866,mismatch
5383130,55814613,55813020,mismatch
5121514,55837007,23506470,mismatch
2913425,655989,12623368,mismatch
2633659,40941,40943,mismatch
1521992,2256061,2264592,mismatch
2674095,905933,905932,mismatch
260062,953060,951741,mismatch
112181,2255291,2236267,mismatch
112121,2255294,2252911,mismatch
1690530,56121418,1199720,mismatch
628792,825177,825178,mismatch
2420056,1336182,56060908,mismatch
6535248,12676766,710956,mismatch
3530175,117490,117491,mismatch
4923458,55830702,55830744,mismatch
5985623,12483216,56071259,mismatch
3069668,794825,12604404,mismatch
5392943,23507816,55815320,mismatch
5036449,55821082,55821618,mismatch
5037131,55821179,55821124,mismatch
4740173,55828192,55827180,mismatch
2518040,12689395,759827,mismatch
3007137,20179659,20180065,mismatch
2830670,695735,12635277,mismatch
2956310,635079,12623682,mismatch
1765514,1147520,56037167,mismatch
1149379,1935188,1915520,mismatch
618435,10645032,480263,mismatch
5036449,55821772,55821618,mismatch
4906665,55831449,55830005,mismatch
4807054,2410611,2410623,mismatch
2979742,12652520,624369,mismatch
126181,2237160,2237162,mismatch
2824753,698319,12635080,mismatch
3158621,858012,858011,mismatch
6347106,55816639,55816572,mismatch
2955459,55864918,12636482,mismatch
7285743,20101630,20075406,mismatch
2953314,636531,12634496,mismatch
2793857,12602313,972424,mismatch
1525715,2264297,2256285,mismatch
3059179,820539,29401837,mismatch
6362383,12695201,761346,mismatch
4905806,55830186,55830822,mismatch
4914764,55830791,55830895,mismatch
4887084,55830790,55831925,mismatch
8150236,28737421,28737422,mismatch
8150256,28737424,28737425,mismatch
1572006,1243268,1243267,mismatch
3073789,12607285,791149,mismatch
3947631,396758,420657,mismatch
6362730,20220666,12689869,mismatch
3336895,12632790,15002673,mismatch
3118888,12691277,764791,mismatch
2870541,675576,675574,mismatch
2899723,12634805,661962,mismatch
3024350,22527888,586459,mismatch
2870233,12634809,675743,mismatch
3025975,22527885,585174,mismatch
2076533,56122845,1100388,mismatch
1516393,56122849,2265975,mismatch
5519532,55820474,55827680,mismatch
254425,963580,960975,mismatch
6348470,23498590,55821559,mismatch
1689239,1191136,1191132,mismatch
5371945,55812770,55815680,mismatch
5339250,55812779,55814874,mismatch
3003714,603316,603317,mismatch
2925259,12624585,650395,mismatch
3662848,460496,460497,mismatch
4253734,2390196,2351882,mismatch
141578,2220262,2254405,mismatch
140528,2220263,2254440,mismatch
1800779,12687641,2161865,mismatch
2979509,624589,22527912,mismatch
308998,2344166,56122480,mismatch
743932,2344167,2344116,mismatch
3460755,435983,443478,mismatch
4899906,55823809,55830404,mismatch
124489,2237951,2254923,mismatch
124489,2237957,2254923,mismatch
625087,828622,828620,mismatch
1515999,2265614,2266702,mismatch
1689486,1191006,1191004,mismatch
7482220,1906371,1906373,mismatch
7482220,1906370,1906373,mismatch
7482220,1906376,1906373,mismatch
4179147,55842328,55842262,mismatch
2110232,12508611,12508610,mismatch
5335347,55815542,55814958,mismatch
113797,2250789,2255012,mismatch
3471940,56125195,456687,mismatch
3451360,56125196,447115,mismatch
3524903,55910959,130176,mismatch
2094743,1054726,1061444,mismatch
5802357,55816416,55816301,mismatch
1147118,1916012,1935216,mismatch
2992583,612624,612629,mismatch
1174023,2200289,2200288,mismatch
265243,55869285,24544128,mismatch
3058146,29399876,821648,mismatch
5168298,55834003,55833916,mismatch
3446550,461411,453624,mismatch
6357332,20228221,12694765,mismatch
730252,837201,837202,mismatch
623956,829597,834426,mismatch
2853599,685157,12634280,mismatch
2659766,783253,12683789,mismatch
5851162,55812362,23498671,mismatch
723902,29400162,821566,mismatch
724130,29400161,821040,mismatch
2659316,783635,12684147,mismatch
3519583,142092,55921067,mismatch
2933018,646715,12622767,mismatch
5383364,55813787,55813610,mismatch
2933025,646710,12622733,mismatch
3526730,125492,125490,mismatch
5409771,23508437,55815383,mismatch
409419,20070264,20070265,mismatch
2980512,29331004,623824,mismatch
4674079,55827621,55826845,mismatch
131183,2231305,2254703,mismatch
1311207,995135,995156,mismatch
1167981,2205708,2205709,mismatch
205921,1477165,1477166,mismatch
4699833,55828323,55827627,mismatch
2823968,20158866,698647,mismatch
3818579,55892344,26797906,mismatch
5335557,55812777,55812751,mismatch
7132743,55829754,55829519,mismatch
2964498,560778,20071643,mismatch
2964507,560774,20074511,mismatch
2964508,560773,20072855,mismatch
2964503,560777,20071928,mismatch
2964509,560772,20071927,mismatch
116326,2244530,2234139,mismatch
5351567,55815652,23493933,mismatch
5346998,55815655,23493094,mismatch
5208061,55838622,55835778,mismatch
1160566,2229603,2230793,mismatch
3066154,797983,12604364,mismatch
115872,2249113,2255182,mismatch
2735526,746846,29381577,mismatch
3943374,420506,419504,mismatch
3930069,420509,419706,mismatch
5256930,55832555,23495352,mismatch
3658293,373953,26809941,mismatch
5366470,55812978,56205223,mismatch
2458224,56014826,1371436,mismatch
3385862,453958,454350,mismatch
2655153,13298,13299,mismatch
1721906,1198989,1166311,mismatch
2966135,20071545,559948,mismatch
3057692,29401729,822170,mismatch
2966135,20071543,559948,mismatch
2656604,11629,39895,mismatch
6358299,12689440,754163,mismatch
2908888,12634363,658015,mismatch
2966843,559524,20072342,mismatch
1526384,2264516,2255777,mismatch
3449479,449415,449154,mismatch
7670459,785004,28997191,mismatch
3002967,603897,603896,mismatch
3822024,55885781,55893429,mismatch
3934103,419067,420286,mismatch
3449502,449400,449156,mismatch
3455786,460310,56125176,mismatch
3058313,29399799,821461,mismatch
1610187,1225991,55946441,mismatch
3630086,26805501,468650,mismatch
7286863,20103745,12684868,mismatch
5346998,55814414,23493094,mismatch
7151012,55824353,55830293,mismatch
5341823,55813167,55814267,mismatch
1657871,1139371,1140545,mismatch
2965363,20074388,560358,mismatch
728127,838860,836619,mismatch
118585,2255093,2245911,mismatch
118603,2255092,2245582,mismatch
3060842,818850,29401430,mismatch
3452491,445750,445749,mismatch
2732508,29385076,750903,mismatch
3190589,849794,850286,mismatch
3514868,55887375,150512,mismatch
3931255,419178,420353,mismatch
1608160,1225866,55946861,mismatch
3465700,430126,56067388,mismatch
2950361,638133,12623686,mismatch
1715804,1171092,1199123,mismatch
5340596,55813486,55814539,mismatch
125877,2254868,56122409,mismatch
722437,22528212,803660,mismatch
5200771,55835959,55838656,mismatch
2965694,560179,560178,mismatch
2301771,56123126,1328707,mismatch
620339,832836,832888,mismatch
1269941,29213743,29213589,mismatch
3454692,26804097,56066609,mismatch
3122966,760083,20223296,mismatch
5571031,55815654,55813712,mismatch
2515668,763804,12690534,mismatch
2160905,1103267,1096767,mismatch
2644469,56071178,12510138,mismatch
2644469,56071176,12510138,mismatch
2820692,700272,12635116,mismatch
626639,827175,827170,mismatch
3008986,20187208,598542,mismatch
2736350,29386174,29381530,mismatch
6346824,55829241,55828770,mismatch
5387516,55813458,55813413,mismatch
3456880,453858,440644,mismatch
3517426,111639,55905209,mismatch
1149379,1922929,1915520,mismatch
4780402,23500536,55840163,mismatch
112677,2252267,2217849,mismatch
5345562,23492846,55814682,mismatch
6359303,12688023,20224483,mismatch
3466752,56067492,457003,mismatch
126256,2249033,2229244,mismatch
5395285,55813558,55813778,mismatch
2914279,12634871,655528,mismatch
3942022,420208,418811,mismatch
3698657,420204,418710,mismatch
3385022,455521,456603,mismatch
3877171,348861,26794324,mismatch
2905652,659468,12622885,mismatch
3385261,448104,448113,mismatch
3450038,448106,55944143,mismatch
2095880,1054046,1054045,mismatch
5162597,55834740,55834311,mismatch
3072234,12604582,792506,mismatch
3060589,29400834,819084,mismatch
1160406,2237348,2254863,mismatch
1567414,1252592,1246410,mismatch
1584613,1252591,1234417,mismatch
7155533,55828535,55828618,mismatch
5040683,23507381,55821795,mismatch
1726436,1198884,56121340,mismatch
3059010,820710,29401114,mismatch
7162419,55836323,56205026,mismatch
6353111,55836270,55835832,mismatch
2030696,2265814,2266745,mismatch
6347388,55821482,23507214,mismatch
3464598,431189,26804217,mismatch
1714769,56121262,1171721,mismatch
113244,2251587,2255253,mismatch
5408539,55814370,55813364,mismatch
5406112,55814376,55814332,mismatch
2960954,562491,20074473,mismatch
2960955,562492,20074244,mismatch
3119854,763212,12689668,mismatch
2929692,648336,12635071,mismatch
674370,874988,874896,mismatch
4559991,2524868,2458960,mismatch
2964293,20074288,560868,mismatch
2878388,671415,12636502,mismatch
5416557,55818615,55818660,mismatch
2978822,625227,625195,mismatch
2978825,625223,625204,mismatch
262123,950135,949872,mismatch
5524715,55828379,23506690,mismatch
7126358,55832751,55831878,mismatch
4046758,55840077,55840281,mismatch
6346816,55840494,55840330,mismatch
6346816,55840498,55840330,mismatch
723119,823239,29399599,mismatch
5052577,55821670,55820911,mismatch
93155,1976025,1977447,mismatch
5409899,55815548,55815342,mismatch
131472,2230688,2254693,mismatch
4007676,122346,55921065,mismatch
3469932,431272,424766,mismatch
3058582,821161,29400981,mismatch
4886900,55823403,55831978,mismatch
3663693,437492,459865,mismatch
6642286,12686261,2163023,mismatch
99137,1974489,1975082,mismatch
5175777,55834005,55834482,mismatch
6317600,56125102,26803853,mismatch
2965838,560094,20073410,mismatch
3019125,590498,22656971,mismatch
132458,2229546,2254659,mismatch
3463446,433559,459455,mismatch
1610018,1200137,1225385,mismatch
2312918,1476315,1476316,mismatch
2270978,749449,737145,mismatch
723159,823188,29401792,mismatch
3401457,430648,431812,mismatch
6359835,22661222,12694880,mismatch
2979589,624512,20178754,mismatch
5160871,55834484,55835117,mismatch
2646654,23822,23823,mismatch
1605409,1226196,56064681,mismatch
2962918,561552,20072895,mismatch
2962919,561551,20071438,mismatch
1712520,1199198,56121289,mismatch
7287604,15001185,12683687,mismatch
5378348,55813233,55813948,mismatch
5552194,55813230,55814004,mismatch
1522505,2258885,2264554,mismatch
2734113,29382135,748658,mismatch
2849727,687191,12625597,mismatch
4026082,55918651,55919641,mismatch
2520799,55867228,20228911,mismatch
3938886,420306,420303,mismatch
7285478,12682923,785045,mismatch
3118682,20227929,764213,mismatch
2924983,12635231,650544,mismatch
3454255,56066651,56066887,mismatch
3448622,56066654,461140,mismatch
3031486,580846,15003082,mismatch
7287127,20075422,20104164,mismatch
2933190,646622,12623487,mismatch
2515745,763726,12694408,mismatch
2656218,11988,11989,mismatch
2268639,29381666,740458,mismatch
7291445,30206,30205,mismatch
1105475,1474004,1474007,mismatch
5262576,55831554,55832760,mismatch
2743421,735321,735320,mismatch
1524881,2264315,56121560,mismatch
6957079,55898053,55913694,mismatch
3060561,819103,29401200,mismatch
292390,56445862,12470243,mismatch
3395995,438949,439004,mismatch
5285222,55815631,55814530,mismatch
1611416,55946080,55946661,mismatch
2736364,745598,745599,mismatch
3387922,451715,456542,mismatch
4901815,55829995,55829907,mismatch
4891587,55829996,55822906,mismatch
4906057,55829992,55830132,mismatch
3664450,430980,459279,mismatch
2331447,56125635,1399579,mismatch
2325590,56125636,56125643,mismatch
2339937,56125637,1393234,mismatch
3002669,604131,604148,mismatch
2914872,655265,12625681,mismatch
6941039,28752279,43325,mismatch
377472,1431346,56121489,mismatch
6361749,766402,12691010,mismatch
2792235,973718,973650,mismatch
2792235,973719,973650,mismatch
3110458,759276,12687999,mismatch
7729627,55829290,55829200,mismatch
617949,480811,480462,mismatch
5021400,55821602,55821043,mismatch
7286916,20103845,12682757,mismatch
3044669,55848185,22528210,mismatch
715429,55848181,815498,mismatch
3044669,55848183,22528210,mismatch
3044310,55848188,22528219,mismatch
2929177,648634,12624210,mismatch
2736977,744786,29382097,mismatch
7286381,20075537,20102924,mismatch
99137,1974783,1975082,mismatch
99137,1974784,1975082,mismatch
2416033,1338397,56061056,mismatch
3056502,29401475,823389,mismatch
2859423,682004,12635453,mismatch
263824,955082,947340,mismatch
1681085,1197435,1197436,mismatch
3449057,15021141,450009,mismatch
4252865,55830561,55831970,mismatch
3023356,587205,12657381,mismatch
3023356,587206,12657381,mismatch
251646,965023,965067,mismatch
6181773,23389455,23389454,mismatch
2860574,12634740,681264,mismatch
2828270,12634748,696793,mismatch
4912292,55829954,55832910,mismatch
7122623,55819551,55818721,mismatch
131252,2229963,2254700,mismatch
5532961,55827897,55826329,mismatch
2843203,690357,12622810,mismatch
3395099,451088,460100,mismatch
842684,24907386,24908292,mismatch
7287349,785542,12685139,mismatch
2871287,12623077,675187,mismatch
2918260,12623073,653786,mismatch
732924,835180,835196,mismatch
2963436,561232,20072783,mismatch
4178024,55840690,55841120,mismatch
5281327,55832450,55831205,mismatch
5259910,55832455,55831555,mismatch
7285352,20101071,12684204,mismatch
2747063,56121516,733456,mismatch
2865325,678378,12622914,mismatch
5336924,23505627,55815513,mismatch
2966518,20072355,559752,mismatch
